show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,Platform
s213,TV Show,Rebellion,,"Charlie Murphy, Ruth Bradley, Sarah Greene, Brian Gleeson, Michelle Fairley, Ian McElhinney, Michael Ford-FitzGerald, Paul Reid, Barry Ward, Tom Turner, Perdita Weeks, Andrew Simpson, Sophie Robinson",Ireland,"August 27, 2021",2016,TV-MA,2 Seasons,"International TV Shows, TV Dramas","As World War I rages, three women and their families in Dublin choose sides in the violent Easter Rising revolt against British rule.",Netflix
s214,TV Show,RIDE ON TIME,,"King & Prince, Hey! Say! JUMP, KAT-TUN, NEWS, Kansai Johnny's Jr., Snow Man, Tomoyuki Yara, Travis Japan, Bi shonen, SixTONES, HiHi Jets, Kis-My-Ft2, Koichi Domoto",,"August 27, 2021",2021,TV-PG,3 Seasons,"Docuseries, International TV Shows","Take a deep dive into the beautiful world of Japan's top male idol groups from number one producer Johnny's in this revealing docuseries.",Netflix
s219,TV Show,Titletown High,,,,"August 27, 2021",2021,TV-14,1 Season,"Reality TV, Teen TV Shows","In a Georgia town where football rules and winning is paramount, a high school team tackles romance, rivalries and real life while vying for a title.",Netflix
s220,TV Show,EDENS ZERO,,"Takuma Terashima, Mikako Komatsu, Rie Kugimiya, Hiromichi Tezuka, Shiori Izawa, Shiki Aoki, Sayaka Ohara, Hochu Otsuka, Kikuko Inoue",Japan,"August 26, 2021",2021,TV-14,1 Season,"Anime Series, International TV Shows","Aboard the Edens Zero, a lonely boy with the ability to control gravity embarks on an adventure to meet the fabled space goddess known as Mother.",Netflix
s221,TV Show,Family Reunion,,"Loretta Devine, Tia Mowry-Hardrict, Anthony Alabi, Talia Jackson, Isaiah Russell-Bailey, Cameron J. Wright, Jordyn Raya James, Richard Roundtree",United States,"August 26, 2021",2021,TV-PG,4 Seasons,"Kids' TV, TV Comedies","When the McKellan family moves from Seattle to small-town Georgia, life down South – and traditional grandparents – challenge their big-city ways.",Netflix
s223,TV Show,Clickbait,Brad Anderson,"Zoe Kazan, Betty Gabriel, Adrian Grenier, Phoenix Raei, Abraham Lim, Jessica Collins, Camaron Engels, Jaylin Fletcher, Liz Alexander, Joyce Guy, Daniel Henshall, Ian Meadows, Jamie Timony, Steve Mouzakis, Becca Lish",,"August 25, 2021",2021,TV-MA,1 Season,"Crime TV Shows, TV Dramas, TV Mysteries","When family man Nick Brewer is abducted in a crime with a sinister online twist, those closest to him race to uncover who is behind it and why.",Netflix
s224,TV Show,John of God: The Crimes of a Spiritual Healer,"Mauricio Dias, Tatiana Villela",,,"August 25, 2021",2021,TV-MA,1 Season,"Crime TV Shows, Docuseries, International TV Shows","Idolized medium João Teixeira de Faria rises to international fame before horrifying abuse is revealed by survivors, prosecutors and the press.",Netflix
s225,TV Show,Motel Makeover,,,,"August 25, 2021",2021,TV-14,1 Season,"International TV Shows, Reality TV","Amid project pitfalls and a pandemic, besties-turned-business partners bring their design magic to a rundown motel and revamp it into a go-to getaway.",Netflix
s226,TV Show,Open Your Eyes,,"Maria Wawreniuk, Ignacy Liss, Michał Sikorski, Wojciech Dolatowski, Klaudia Koścista, Zuzanna Galewicz, Marta Nieradkiewicz, Sara Celler Jezierska, Pola Król, Marcin Czarnik, Martyna Nowakowska",,"August 25, 2021",2021,TV-MA,1 Season,"International TV Shows, TV Dramas, TV Mysteries","After a tragic accident, an amnesiac teen tries to rebuild her life at a memory disorders center but becomes suspicious of her unconventional treatment.",Netflix
s227,TV Show,Post Mortem: No One Dies in Skarnes,,"Kathrine Thorborg Johansen, Elias Holmen Sørensen, André Sørum, Kim Fairchild, Sara Khorami, Terje Strømdahl, Øystein Røger, Marianne Jonger, Martin Karelius",,"August 25, 2021",2021,TV-MA,1 Season,"International TV Shows, TV Comedies, TV Dramas","She's back from the dead and has a newfound thirst for blood. Meanwhile, her family's funeral parlor desperately needs more business. Hmm, what if...",Netflix
s233,TV Show,Wheel of Fortune,,"Pat Sajak, Vanna White",United States,"August 25, 2021",2019,TV-G,3 Seasons,Reality TV,"Pat Sajak and Vanna White host one of TV's most popular, long-running game shows, where players spin a wheel for prizes and solve mystery phrases.",Netflix
s235,TV Show,Oggy Oggy,,,,"August 24, 2021",2021,TV-Y,1 Season,"Kids' TV, TV Comedies","Join adorable kitten Oggy and his cast of cat pals in a bright and colorful kitty world. They're always on the go for fun times and fantastic adventures!",Netflix
s242,TV Show,Manifest,,"Melissa Roxburgh, Josh Dallas, Athena Karkanis, J.R. Ramirez, Luna Blaise, Jack Messina, Parveen Kaur",United States,"August 21, 2021",2021,TV-14,3 Seasons,"TV Dramas, TV Mysteries, TV Sci-Fi & Fantasy","When a plane mysteriously lands years after takeoff, the people onboard return to a world that has moved on without them and face strange, new realities.",Netflix
s243,TV Show,Comedy Premium League,,,,"August 20, 2021",2021,TV-MA,1 Season,"International TV Shows, TV Comedies","With satirical sketches, cheeky debates and blistering roasts, 16 of India’s wittiest entertainers compete in teams to be named the ultimate comedy champs.",Netflix
s244,TV Show,Everything Will Be Fine,,"Lucía Uribe, Flavio Medina, Isabella Vazquez Morales, Pierre Louis, Mercedes Hernández",,"August 20, 2021",2021,TV-MA,1 Season,"International TV Shows, Spanish-Language TV Shows, TV Comedies","A separated couple live together for their child's sake in this satirical dramedy about what it means to be a good parent and spouse in today's world.",Netflix
s246,TV Show,Korean Cold Noodle Rhapsody,,Paik Jong-won,,"August 20, 2021",2021,TV-PG,1 Season,"Docuseries, International TV Shows","Refreshing and flavorful, naengmyeon is Korea's coolest summertime staple. A journey through its history begins, from how it's cooked to how it's loved.",Netflix
s249,TV Show,The Chair,,"Sandra Oh, Jay Duplass, Holland Taylor, David Morse, Bob Balaban, Nana Mensah, Everly Carganilla",,"August 20, 2021",2021,TV-MA,1 Season,"TV Comedies, TV Dramas","At a major university, the first woman of color to become chair tries to meet the dizzying demands and high expectations of a failing English department.",Netflix
s255,TV Show,Go! Go! Cory Carson,,"Alan C. Lim, Paul Killam, Maisie Benson, Kerry Gudjohnsen, Smith Foreman, Neena-Sinaii Simpo, Eli Morse, Adelaide Hirasaki, Jim Capobianco, Anna Chambers, Pfifer Chastain",United States,"August 18, 2021",2021,TV-Y,5 Seasons,"Kids' TV","Beep, beep – go, go! Buckle up for fun and adventure with adorable kid car Cory Carson as he explores the winding roads of Bumperton Hills.",Netflix
s261,TV Show,The Defeated,,"Taylor Kitsch, Nina Hoss, Logan Marshall-Green, Michael C. Hall, Tuppence Middleton, Mala Emde, Maximilian Ehrenreich, Sebastian Koch, Anne Ratte-Polle, Lena Dörrie, Benjamin Sadler",,"August 18, 2021",2020,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas","In 1946 Berlin, an American cop searches for his missing brother while helping a novice German policewoman fight the violent crimes engulfing the city.",Netflix
s264,TV Show,Mother Goose Club,,,United States,"August 16, 2021",2016,TV-Y,2 Seasons,"Kids' TV","Classic nursery rhymes and children's songs get a fresh twist in this high-energy program that helps kids learn as they dance and sing along.",Netflix
s266,TV Show,Rascal Does Not Dream of Bunny Girl Senpai,,"Kaito Ishikawa, Asami Seto, Nao Toyama, Atsumi Tanezaki, Maaya Uchida, Yurika Kubo, Inori Minase",Japan,"August 15, 2021",2018,TV-14,1 Season,"Anime Series, International TV Shows, Romantic TV Shows","After experiencing ""puberty syndrome"" himself, high school pariah Sakuta keeps meeting girls suffering from it, including his sister and actor Mai.",Netflix
s267,TV Show,The Creative Indians,,,India,"August 15, 2021",2020,TV-MA,1 Season,"Docuseries, International TV Shows","From chefs and comedians to filmmakers and fashion designers, India’s most notable imaginative minds share their artistic journeys.",Netflix
s270,TV Show,Winx Club,,"Liza Jacqueline, Helena Evangeliou, Lisa Ortiz, Kerry Williams, Gregory Abbey, Dan Green, Michael Sinterniklaas, Suzy Myers, Christina Rodriguez, Dani Schaffel, Sebastian Arcelus, Rachael Lillis",Italy,"August 15, 2021",2015,TV-Y7,2 Seasons,"Kids' TV","In this animated fantasy, a girl named Bloom befriends a band of fairies, then follows them into the secretive and dangerous ""Magical Dimension.""",Netflix
s272,TV Show,Brand New Cherry Flavor,,"Rosa Salazar, Eric Lange, Catherine Keener, Jeff Ward, Manny Jacinto, Hannah Levien, Patrick Fischler",United States,"August 13, 2021",2021,TV-MA,1 Season,"TV Dramas, TV Horror, TV Mysteries","A filmmaker heads to Hollywood in the early '90s to make her movie but tumbles down a hallucinatory rabbit hole of sex, magic, revenge — and kittens.",Netflix
s273,TV Show,Fast & Furious Spy Racers,,"Tyler Posey, Charlet Chung, Jorge Diaz, Camille Ramsey, Luke Youngblood, Renée Elise Goldsberry",United States,"August 13, 2021",2021,TV-Y7,5 Seasons,"Kids' TV",A government agency recruits teen driver Tony Toretto and his thrill-seeking friends to infiltrate a criminal street racing circuit as undercover spies.,Netflix
s274,TV Show,Gone for Good,Juan Carlos Medina,"Finnegan Oldfield, Nicolas Duvauchelle, Guillaume Gouix, Garance Marillier, Nailia Harzoune",France,"August 13, 2021",2021,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas","Ten years after losing two loved ones, a man is plunged into another dizzying mystery when his girlfriend vanishes. Based on a Harlan Coben novel.",Netflix
s275,TV Show,Grace and Frankie,,"Jane Fonda, Lily Tomlin, Martin Sheen, Sam Waterston, June Diane Raphael, Brooklyn Decker, Ethan Embry, Baron Vaughn",United States,"August 13, 2021",2021,TV-MA,7 Seasons,"TV Comedies, TV Dramas","They’re not friends, but when their husbands leave them for each other, proper Grace and eccentric Frankie begin to bond in this Emmy-nominated series.",Netflix
s276,TV Show,The Kingdom,,"Chino Darín, Nancy Dupláa, Joaquín Furriel, Peter Lanzani, Mercedes Morán, Diego Peretti, Vera Spinetta, Nico García Hume, Victoria Almeida, Santiago Korovsky, Patricio Aramburu, Alfonso Tort, Diego Gentile, Néstor Guzzini, Daniel Kuzniecka",Argentina,"August 13, 2021",2021,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows","After his running mate's murder, a controversial televangelist becomes Argentina's presidential candidate. But nothing about him is as holy as he seems.",Netflix
s277,TV Show,Valeria,Inma Torrente,"Diana Gómez, Silma López, Paula Malia, Teresa Riott, Maxi Iglesias, Ibrahim Al Shami",Spain,"August 13, 2021",2021,TV-MA,2 Seasons,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows","A writer in creative and marital crises finds support from three friends, who are also discovering themselves. Based on the novels by Elísabet Benavent.",Netflix
s278,TV Show,AlRawabi School for Girls,,"Andria Tayeh, Rakeen Sa'ad, Noor Taher, Yara Mustafa, Joanna Arida, Salsabiela, Nadera Emran, Reem Saadeh",Jordan,"August 12, 2021",2021,TV-14,1 Season,"International TV Shows, TV Dramas, Teen TV Shows",The bullied outcasts at prestigious Al Rawabi School for Girls plot a series of risky takedowns to get back at their tormentors.,Netflix
s281,TV Show,Bake Squad,,,United States,"August 11, 2021",2021,TV-PG,1 Season,Reality TV,Expert bakers elevate desserts with next-level ideas and epic execution. Now the battle is on to win over clients in need of very special sweets.,Netflix
s287,TV Show,"Gabby's Dollhouse",,"Laila Lockhart Kraner, Tucker Chandler, Juliet Donenfeld, Maggi Lowe, Donovan Patton, Eduardo Franco, Tara Strong, Secunda Wood, Carla Tassara, Sainty Nelsen",United States,"August 10, 2021",2021,TV-Y,2 Seasons,"Kids' TV","Cute cats, quirky crafts and colorful magic! Join kitty enthusiast Gabby and her sidekick Pandy Paws as they team up for a series of animated adventures.",Netflix
s288,TV Show,I Need Romance,Sakon Tiacharoen,"Khemanit Jamikorn, Thitipoom Techaapaikhun, Kannaporn Puangthong, Premmanat Suwannanon, Mintita Wattanakul, Thames Sanpakit, Katareeya Theapchatri, Phanuroj Chalermkijporntavee, Jirapisit Jaravijit",,"August 10, 2021",2021,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies","A workaholic who lost interest in romance reunites with an old flame and gifted music composer, who's determined to restore her belief in love.",Netflix
s289,TV Show,Las muñecas de la mafia,,"Amparo Grisales, Fernando Solórzano, Angelica Blandon, Katherine Escobar, Yuly Ferreira, Alejandra Sandoval, Andrea Gómez, Andrea Guzmán, Diego Vásquez, Julián Román, Juan Pablo Franco",Colombia,"August 10, 2021",2018,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows","Based on the book ""Las Fantásticas,"" this exciting telenovela follows the tumultuous lives of five women who get mixed up with the Mafia.",Netflix
s290,TV Show,The Crowned Clown,,"Yeo Jin-goo, Lee Se-young, Kim Sang-kyung, Jung Hye-young, Jang Kwang, Kwon Hae-hyo, Jang Yeong-nam, Lee Kyu-han",South Korea,"August 10, 2021",2019,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas","Standing in for an unhinged Joseon king, a look-alike clown plays the part but increasingly becomes devoted to protecting the throne and the people.",Netflix
s292,TV Show,SHAMAN KING,,"Yoko Hikasa, Katsuyuki Konishi, Megumi Hayashibara, Inuko Inuyama, Romi Park, Kosuke Takaguchi, Masahiko Tanaka, Wataru Takagi, Yuji Ueda, Megumi Nakajima, Takehito Koyasu, Yoko Soumi, Motoko Kumai, Yui Horie, Yuichi Nakamura, Nana Mizuki, Takumu Miyazono, Noriaki Kanze, Michiko Neya, Toru Sakurai, Rina Hidaka, Masakazu Morita, Minami Takayama",Japan,"August 9, 2021",2021,TV-14,1 Season,"Anime Series, International TV Shows","Medium Yoh Asakura enters a battle tournament held every 500 years, competing with other shamans in a bid to become the all-powerful Shaman King.",Netflix
s297,TV Show,Hit & Run,,"Lior Raz, Kaelen Ohm, Sanaa Lathan, Moran Rosenblatt, Lior Ashkenazi, Gregg Henry, Gal Toren","Israel, United States","August 6, 2021",2021,TV-MA,1 Season,"TV Action & Adventure, TV Dramas, TV Mysteries","A man searching for the truth behind his wife's death becomes caught up in a dangerous web of secrets and intrigue stretching from New York to Tel Aviv.",Netflix
s298,TV Show,Navarasa,"Bejoy Nambiar, Priyadarshan, Karthik Narain, Vasanth Sai, Karthik Subbaraj, Arvind Swamy, Rathindran R Prasad, Sarjun, Gautham Vasudev Menon","Suriya, Vijay Sethupathi, Revathy, Prakash Raj, Siddarth, Parvathy, Delhi Ganesh, Gautham Vasudev Menon, Anjali, Yogi Babu, Aditi Balan, Remya Nambeesan, Poorna, Prayaga Martin, Rythvika Suriya, Arvind Swamy, Prasanna, Atharva, Bobby Simha, Ashok Selvan, Nedumudi Venu, Kishore",India,"August 6, 2021",2021,TV-MA,1 Season,TV Shows,"From amusement to awe, the nine human emotions of Indian aesthetic theory are explored in this anthology series.",Netflix
s310,TV Show,Car Masters: Rust to Riches,,"Mark Towle, Shawn Pilot, Constance Nunes, Tony Quinones, Mike ""Caveman"" Pyle",,"August 4, 2021",2021,TV-PG,3 Seasons,Reality TV,"The colorful crew at Gotham Garage overhauls an eclectic collection of cars and trucks, trading up to a showstopper they can sell for big bucks.",Netflix
s311,TV Show,Cocaine Cowboys: The Kings of Miami,Billy Corben,,United States,"August 4, 2021",2021,TV-MA,1 Season,"Crime TV Shows, Docuseries",Two childhood friends go from high school dropouts to the most powerful drug kingpins in Miami in this true story of a crime saga that spanned decades.,Netflix
s312,TV Show,Control Z,,"Ana Valeria Becerril, Michael Ronda, Yankel Stevan, Zion Moreno, Luis Curiel, Samantha Acuña, Macarena García, Fiona Palomo, Andrés Baida, Patricio Gallardo, Iván Aragón, Xabiani Ponce de León, Patricia Maqueo, Rodrigo Cachero, Rocío Verdejo, Mauro Sánchez Navarro, Lidia San José, Thanya López, Renata del Castillo, Arturo Barba, Kariam Castro, Ariana Saavedra, Alexander Holtmann, Nastassia Villasana, Marco Zunino",Mexico,"August 4, 2021",2021,TV-MA,2 Seasons,"International TV Shows, Spanish-Language TV Shows, TV Dramas","When a hacker begins releasing students' secrets to the entire high school, the socially isolated but observant Sofía works to uncover his/her identity.",Netflix
s313,TV Show,Cooking With Paris,,Paris Hilton,United States,"August 4, 2021",2021,TV-MA,1 Season,Reality TV,"With an anyone-can-cook attitude, Paris Hilton adds her own flair to every dish. Fun is just one edible glitter bomb away on this unique cooking show.",Netflix
